TransactionID,Salesperson,State,Month,Type,Group,Part,Sales,Margin,Quantity
594,Bevan Roeby,,5/10/2020,Type B,Group 1,Part 2,$350616.42,59.67,436
595,Katusha Rottger,,5/26/2020,Type C,Group 3,Part 3,$4750069.58,70.66,444
596,Giffy Leithgoe,,7/28/2020,Type A,Group 2,Part 3,$183874.23,43.32,203
597,Xaviera Castiello,Aquitaine,4/6/2020,Type B,Group 1,Part 3,$7223442.02,7.8,770
598,Collette Ainsworth,New York,4/19/2020,Type B,Group 2,Part 3,$1160161.16,54.97,964
599,Breena Aveson,,7/29/2020,Type B,Group 1,Part 3,$9181037.48,80.44,965
600,Tilda Bish,,9/21/2020,Type A,Group 1,Part 3,$1153162.59,66.89,285
601,Panchito Berardt,,7/6/2020,Type C,Group 1,Part 2,$2726503.87,83.39,569
602,Sashenka Ivashchenko,Porto,1/2/2020,Type A,Group 3,Part 2,$6365509.83,80.63,572
603,Lutero Knibb,,7/10/2020,Type B,Group 3,Part 3,$2321181.30,89.01,591
604,Solomon Stables,,6/28/2020,Type B,Group 2,Part 2,$1383138.49,71.78,815
605,Tadeas Younghusband,,2/6/2020,Type B,Group 3,Part 3,$5891996.35,36.27,807
606,Hope Delyth,,11/30/2020,Type B,Group 3,Part 3,$8667281.40,38.36,369
607,Rosette Ruilton,,4/19/2020,Type A,Group 3,Part 1,$1561863.40,6.19,879
608,Gnni Glossop,,1/20/2020,Type B,Group 1,Part 2,$4656775.56,38.42,99
609,Josefina January 1st,,2/20/2020,Type C,Group 1,Part 3,$3674979.45,12.65,890
610,Aurora Kuhle,,7/26/2020,Type C,Group 2,Part 2,$4115113.70,9.31,729
611,Lisa Pasby,,6/25/2020,Type C,Group 1,Part 2,$1271832.30,28.43,152
612,Sunny Cramb,,8/28/2020,Type B,Group 2,Part 1,$6395892.65,10.55,294
613,Padraig Burgher,,1/25/2020,Type C,Group 2,Part 1,$9411471.73,18.02,439
614,Noach O'Crigan,,5/6/2020,Type C,Group 1,Part 1,$8836987.19,11.39,784
615,Bruce Bullivent,,11/24/2020,Type C,Group 1,Part 1,$5782934.59,63.89,592
616,Iver Folkard,,2/3/2020,Type A,Group 2,Part 2,$3847823.62,42.97,681
617,Sheffield Matschke,,3/28/2020,Type A,Group 1,Part 2,$3925550.80,7.34,300
618,Katey Kynd,Texas,7/15/2020,Type C,Group 2,Part 1,$5285716.54,90.53,510
619,Garreth Michal,,4/12/2020,Type C,Group 3,Part 3,$9617742.94,26.99,191
620,Clare Brookwell,Santarém,6/23/2020,Type B,Group 3,Part 1,$4455280.69,77.67,582
621,Myriam Habeshaw,Porto,3/13/2020,Type A,Group 1,Part 3,$5252307.33,84.02,566
622,Claudine Champion,,3/18/2020,Type C,Group 3,Part 3,$280187.21,83.42,282
623,Lorraine Shopcott,,4/22/2020,Type B,Group 1,Part 2,$7114406.60,40.98,131
624,Selig Natalie,,11/22/2020,Type B,Group 2,Part 2,$614412.44,16.68,555
625,Abigael Whymark,,7/18/2020,Type B,Group 2,Part 2,$8690573.56,79.03,383
626,Francisca Jina,,8/1/2020,Type C,Group 2,Part 3,$8928089.19,52.8,622
627,Kettie Merrigan,Veracruz Llave,2/23/2020,Type C,Group 3,Part 1,$7452982.12,11.52,525
628,Orion Walklot,,12/17/2020,Type A,Group 3,Part 1,$5180155.56,64.78,928
629,Jobey Stanmore,,5/26/2020,Type C,Group 2,Part 2,$6611017.96,69.51,876
630,Suzette Morefield,,9/16/2020,Type C,Group 1,Part 2,$1476186.83,88.25,951
631,Otis Foukx,,8/28/2020,Type A,Group 3,Part 3,$1641836.77,79.74,518
632,Nikolaos Prantl,,11/24/2020,Type A,Group 1,Part 1,$397261.57,83.58,44
633,Giffard Thoumasson,,9/28/2020,Type A,Group 3,Part 2,$9945179.37,90.08,978
634,Tailor Parfitt,Provincie Friesland,6/18/2020,Type C,Group 1,Part 2,$6079709.82,23.27,114
635,Adams Hubbocks,Provence-Alpes-Côte d'Azur,12/23/2020,Type A,Group 1,Part 3,$111654.75,76.98,793
636,Faustina Ricson,,5/7/2020,Type C,Group 2,Part 2,$7330162.45,24.64,290
637,Schuyler Collie,,5/16/2020,Type C,Group 3,Part 3,$660975.65,58.15,577
638,Lindy Fenemore,,7/25/2020,Type A,Group 2,Part 2,$8518302.91,47.34,643
639,Rinaldo Ottee,Île-de-France,12/23/2020,Type A,Group 3,Part 3,$1631455.57,84.69,95
640,Malcolm Bim,,9/24/2020,Type A,Group 2,Part 1,$9761057.65,78.47,180
641,Becka Twyning,Stockholm,1/10/2020,Type A,Group 2,Part 1,$4313609.73,26.26,931
642,Hewitt Corstan,,7/22/2020,Type B,Group 2,Part 1,$4257138.29,99.21,185
643,Guendolen Gransden,,10/14/2020,Type C,Group 3,Part 2,$3136179.94,67.8,495
644,Giff Pogson,,9/18/2020,Type A,Group 1,Part 3,$3991203.50,99.38,818
645,Gloriane Alday,,6/5/2020,Type B,Group 3,Part 3,$7115795.40,18.45,813
646,Stinky Prisley,,5/11/2020,Type B,Group 1,Part 2,$8175512.15,36.18,564
647,Jonathan Clague,,12/16/2020,Type B,Group 1,Part 3,$9356886.52,6.21,343
648,Gabrila Carmont,,11/7/2020,Type B,Group 3,Part 2,$5616892.66,24.71,279
649,Ann-marie Phant,,4/9/2020,Type C,Group 1,Part 2,$4620960.75,65.09,551
650,Cordy Reichardt,Poitou-Charentes,7/31/2020,Type B,Group 1,Part 3,$2640548.85,18.71,914
651,Ned Cashley,Corse,4/22/2020,Type B,Group 2,Part 3,$67847.91,1.43,5
652,Gordon MacAllan,,9/29/2020,Type C,Group 3,Part 1,$4764536.96,8.05,323
653,Stephen Boule,,9/21/2020,Type A,Group 3,Part 3,$9462191.36,9.19,220
654,Yorker Mascall,,3/10/2020,Type A,Group 2,Part 2,$5794834.39,67.49,76
655,Ki Quinet,California,1/23/2020,Type B,Group 3,Part 1,$8437107.44,99.7,763
656,Louisette Ondrak,,2/28/2020,Type C,Group 2,Part 2,$8022432.41,46.42,255
657,Phoebe Aizikov,,7/16/2020,Type B,Group 2,Part 2,$4279782.59,97.48,88
658,Doralin Bradley,Québec,9/22/2020,Type B,Group 2,Part 1,$9878603.88,45.84,533
659,Claudio Alltimes,,1/9/2020,Type A,Group 3,Part 1,$8213139.30,75.82,570
660,Mable McCook,,3/24/2020,Type C,Group 1,Part 3,$6688690.12,38.85,712
661,Arlena Ingledow,,12/4/2020,Type C,Group 2,Part 1,$8517388.93,90.44,103
662,Annalee Grabert,,5/1/2020,Type A,Group 1,Part 2,$425701.61,5.55,124
663,Tammie Antonov,Västra Götaland,4/26/2020,Type A,Group 3,Part 1,$934838.74,48.79,37
664,Camellia Kettleson,Johor,6/12/2020,Type C,Group 3,Part 1,$4297836.27,48.67,93
665,Erminia Wilkins,,9/24/2020,Type A,Group 1,Part 3,$7363172.87,28.59,262
666,Edmund Barkworth,,6/13/2020,Type C,Group 3,Part 3,$452386.20,20.25,902
667,Caleb Gohier,Texas,4/5/2020,Type C,Group 2,Part 3,$3612462.89,36.02,380
668,Arlin Lovell,Sarawak,3/9/2020,Type C,Group 1,Part 3,$5922010.71,43.2,535
669,Aland Vedenyapin,,7/9/2020,Type C,Group 1,Part 1,$3947044.04,30.64,348
670,Meade Bambrick,,12/15/2020,Type C,Group 3,Part 2,$2791956.25,98.36,760
671,Imogen Dinzey,,7/31/2020,Type A,Group 1,Part 3,$3705363.86,98.48,489
672,Shoshanna Mance,Kelantan,6/2/2020,Type C,Group 2,Part 2,$2080964.85,68.14,62
673,Nicoli Kanwell,,10/17/2020,Type A,Group 2,Part 2,$5126913.05,73.66,755
674,Niles Primarolo,,3/16/2020,Type A,Group 3,Part 3,$3642548.21,41.6,300
675,Gnni Rushsorth,,4/1/2020,Type B,Group 2,Part 3,$1814670.36,55.71,223
676,Remy Poat,,7/28/2020,Type A,Group 2,Part 1,$5581858.22,11.14,383
677,Shermie Mahony,,11/24/2020,Type A,Group 1,Part 3,$7352933.76,12.35,761
678,Felita Kohlert,,7/30/2020,Type A,Group 3,Part 2,$3145880.24,52.49,159
679,Kippar McConnal,,11/7/2020,Type A,Group 2,Part 2,$4678744.31,4.49,206
680,Gerick Sirrell,Nord-Pas-de-Calais,5/29/2020,Type B,Group 3,Part 3,$2526082.88,53.18,70
681,Donia Lapenna,,9/15/2020,Type B,Group 3,Part 1,$1417976.49,57.02,888
682,Kerry Balle,,2/24/2020,Type C,Group 1,Part 2,$2297623.53,54.52,960
683,Granger Piwall,,7/23/2020,Type B,Group 3,Part 3,$1975164.85,43.21,716
684,Lorianna Lythgoe,,11/11/2020,Type B,Group 2,Part 3,$8627829.15,47.55,923
685,Tammara Glaserman,,7/3/2020,Type B,Group 3,Part 3,$3950823.41,47.48,603
686,Farrel Duley,,4/26/2020,Type C,Group 3,Part 3,$4612084.35,97.52,375
687,Vittorio Spurdle,,7/25/2020,Type C,Group 2,Part 1,$2118676.94,72.25,67
688,Shaylynn Pleasaunce,,3/21/2020,Type B,Group 2,Part 3,$2182311.97,50.39,199
689,Wainwright Rutter,,1/17/2020,Type A,Group 3,Part 1,$128874.86,10.96,17
690,Zorina Capper,California,6/4/2020,Type C,Group 1,Part 2,$7857077.59,70.47,371
691,Torre Hanshaw,,5/19/2020,Type C,Group 2,Part 3,$203379.69,73.39,68
692,Boy Creedland,,10/20/2020,Type C,Group 2,Part 2,$3867095.77,57.22,466
693,Isaiah Esposita,,5/20/2020,Type A,Group 3,Part 1,$475037.35,58.57,408
694,Johannah Presslie,,12/14/2020,Type A,Group 3,Part 3,$9725611.03,94.18,936
695,Dianne Gorriessen,,5/3/2020,Type B,Group 2,Part 2,$6663317.78,45.35,691
696,Rhody Dumberell,Braga,7/1/2020,Type B,Group 1,Part 3,$1358133.37,37.1,58
697,Welch Barme,,2/16/2020,Type A,Group 1,Part 3,$9875775.53,84.3,31
698,Editha Attwool,,10/7/2020,Type B,Group 3,Part 1,$3066451.15,29.26,411
699,Torrin Cramphorn,,6/1/2020,Type B,Group 1,Part 2,$4759789.80,32.78,39
700,Hamel Thomkins,,8/29/2020,Type C,Group 1,Part 1,$350889.70,89.83,998
701,Juliette Corzon,,9/26/2020,Type B,Group 1,Part 3,$9551124.04,3.6,235
702,Anabella Assel,,7/31/2020,Type C,Group 3,Part 3,$1959112.94,80.15,926
703,Hillier Stothart,,4/12/2020,Type C,Group 2,Part 2,$4197475.28,84.34,13
704,Normie Patroni,Skåne,8/13/2020,Type C,Group 3,Part 3,$1655915.17,81.78,461
705,Jacklyn Perris,,11/15/2020,Type B,Group 3,Part 2,$6493656.20,45.2,857
706,Marja Jimeno,,11/1/2020,Type C,Group 3,Part 2,$6789818.18,11.52,389
707,Benny Moon,,11/21/2020,Type A,Group 1,Part 3,$8289230.55,23.63,953
708,Johanna Velde,,1/30/2020,Type C,Group 3,Part 3,$1726622.32,40.39,945
709,Ashely Minard,,1/20/2020,Type B,Group 2,Part 3,$479019.00,6.15,80
710,Lindy Gover,,1/18/2020,Type A,Group 2,Part 1,$9157409.94,38.1,141
711,Hanna Rame,,3/20/2020,Type B,Group 1,Part 1,$3276266.82,32.27,7
712,Martynne Egle,,1/13/2020,Type B,Group 2,Part 3,$5315228.62,50.69,448
713,Fredrick Lanfer,,12/3/2020,Type B,Group 2,Part 3,$9979603.35,82.54,135
714,Cassandry Laugheran,,4/3/2020,Type B,Group 1,Part 2,$2626508.36,2.84,148
715,Gabey Jenner,,1/21/2020,Type B,Group 1,Part 1,$5902538.96,5.83,273
716,Dannel Gerold,,6/2/2020,Type C,Group 2,Part 1,$8471302.83,87.56,113
717,Geralda Boom,Île-de-France,12/22/2020,Type A,Group 1,Part 2,$2573217.00,59.28,989
718,Rozalin Sharer,,12/10/2020,Type C,Group 3,Part 1,$8792215.36,56.49,946
719,Cassandry Lewton,,11/26/2020,Type B,Group 1,Part 2,$3198336.97,6.92,640
720,Nikki Morais,Louisiana,3/2/2020,Type B,Group 2,Part 3,$3165239.86,65.4,65
721,Portia Scrange,,11/3/2020,Type A,Group 2,Part 2,$5379777.95,74.01,711
722,Jayne Colicot,,9/13/2020,Type C,Group 2,Part 3,$5839559.98,86.5,328
723,Dunn Beeston,,5/5/2020,Type C,Group 3,Part 2,$6290824.76,93.64,505
724,Emmott Jackling,Provincie Gelderland,10/21/2020,Type C,Group 2,Part 3,$3050940.11,64.19,279
725,Brennan Von Helmholtz,,11/19/2020,Type C,Group 1,Part 2,$6456707.84,58.02,905
726,Desiree Dabnor,,12/16/2020,Type B,Group 3,Part 2,$1068849.69,26.42,215
727,Dallas Dohr,,12/17/2020,Type B,Group 1,Part 2,$7564215.53,49.53,690
728,Cecilius Vanderplas,,12/20/2020,Type C,Group 1,Part 1,$6820773.05,48.21,906
729,Flo Gerrad,,11/1/2020,Type C,Group 2,Part 2,$9458527.35,2.6,1
730,Corliss Colley,,3/25/2020,Type C,Group 1,Part 1,$2798810.23,50.8,193
731,Killy Fletcher,,11/9/2020,Type A,Group 1,Part 3,$9810861.21,69.3,470
732,Jephthah Howlings,,11/9/2020,Type C,Group 1,Part 1,$6790341.64,77.41,502
733,Cy Von Oertzen,,1/25/2020,Type C,Group 1,Part 1,$7513544.44,38.89,647
734,Tally Ridhole,,7/12/2020,Type A,Group 2,Part 3,$812161.33,78.76,160
735,Jojo Mishaw,,4/19/2020,Type B,Group 2,Part 1,$7963548.00,89.48,204
736,Darelle Aggs,,3/18/2020,Type B,Group 1,Part 3,$1174268.23,19.18,710
737,Bill Snookes,,3/5/2020,Type A,Group 1,Part 2,$6553425.79,6.41,218
738,Umeko Whatmough,,4/9/2020,Type A,Group 3,Part 3,$540986.19,60.48,152
739,Lou Jarmaine,,11/30/2020,Type A,Group 3,Part 3,$3522225.48,21.51,250
740,Cart Darbey,,1/4/2020,Type C,Group 3,Part 3,$5200875.30,77.09,251
741,Anjela Godehard.sf,Provincie Zuid-Holland,12/22/2020,Type A,Group 2,Part 3,$6073756.19,32.68,698
742,Milo Learmouth,,5/6/2020,Type A,Group 2,Part 3,$2426615.67,20.74,860
743,Beau Cordrey,,3/4/2020,Type B,Group 3,Part 1,$8818891.30,93.27,240
744,Blair Penas,,5/17/2020,Type B,Group 2,Part 3,$1343241.93,69.75,583
745,Findley Borrie,,2/19/2020,Type A,Group 1,Part 2,$9160674.54,0.87,926
746,Loise Tingcomb,New Jersey,12/13/2020,Type A,Group 1,Part 1,$4132913.60,55.22,582
747,Arnold Birtle,,5/8/2020,Type B,Group 2,Part 1,$5063115.79,93.03,802
748,Roarke Cogle,,9/16/2020,Type A,Group 2,Part 2,$5577711.66,28.98,216
749,Shelden Morehall,,7/11/2020,Type A,Group 2,Part 3,$919021.47,52.12,469
750,Bevan Semrad,,5/17/2020,Type C,Group 1,Part 3,$2604485.56,93.71,373
751,Essy Postlethwaite,,9/23/2020,Type A,Group 3,Part 2,$1205484.14,67.14,157
752,Simon Van Salzberger,England,11/25/2020,Type B,Group 2,Part 1,$8477252.12,87.23,628
753,Ring Lande,,2/5/2020,Type B,Group 1,Part 2,$1289892.67,39.46,946
754,Dorolisa Farrears,,8/20/2020,Type A,Group 3,Part 3,$2691813.07,45.78,367
755,Armando Brightman,,9/7/2020,Type B,Group 1,Part 3,$3008260.66,29.58,198
756,Dal Moan,,11/26/2020,Type A,Group 2,Part 3,$6134813.39,93.05,188
757,Ailee Peche,,12/10/2020,Type B,Group 2,Part 1,$820046.03,96.63,412
758,Arnoldo Klaus,,2/6/2020,Type C,Group 3,Part 2,$9835497.53,50.62,992
759,Troy Fern,,6/28/2020,Type B,Group 2,Part 1,$3354227.36,84.29,509
760,Wendy De Angelis,,12/19/2020,Type C,Group 1,Part 3,$6108052.63,98.7,689
761,Jeffie Aleshintsev,,6/7/2020,Type B,Group 3,Part 2,$2836079.97,73.91,500
762,Piotr Cockshutt,,5/11/2020,Type C,Group 1,Part 1,$6000487.16,48.5,594
763,Mavra Ghelardi,California,1/4/2020,Type C,Group 2,Part 3,$6801984.81,62.55,837
764,Terra Newitt,Stockholm,10/25/2020,Type B,Group 1,Part 1,$2165381.22,46.14,354
765,Desmond McUre,,6/23/2020,Type B,Group 3,Part 3,$8413394.86,74.28,321
766,Boigie Cordeux,,10/12/2020,Type B,Group 3,Part 3,$1573194.42,72.59,303
767,Corene Triggel,,7/7/2020,Type C,Group 3,Part 1,$4852266.96,95.23,99
768,Alie Knowller,,2/11/2020,Type A,Group 2,Part 3,$1621202.68,30.45,351
769,Ronna Tharme,,1/25/2020,Type B,Group 3,Part 1,$8937002.07,83.27,414
770,Lorant Alloisi,,4/7/2020,Type C,Group 3,Part 3,$663876.30,37.0,708
771,Lexis Boaler,,9/20/2020,Type C,Group 3,Part 1,$3813599.68,61.99,403
772,Ortensia Finnis,,3/21/2020,Type B,Group 1,Part 2,$5203426.80,18.76,400
773,Farrell Whicher,Braga,2/10/2020,Type C,Group 1,Part 1,$4165876.79,36.28,687
774,Griffie Coils,,7/21/2020,Type A,Group 3,Part 3,$2509941.64,97.77,58
775,Northrop Irvine,,7/23/2020,Type B,Group 1,Part 3,$2538626.69,31.44,283
776,Aime Lindenberg,,8/29/2020,Type C,Group 1,Part 2,$7292507.34,8.59,502
777,Tammy Hanhart,,10/12/2020,Type C,Group 2,Part 2,$3641657.90,83.24,650
778,Kimmy Dank,,5/26/2020,Type C,Group 3,Part 3,$9999103.90,53.26,918
779,Ashlie Tenniswood,,10/30/2020,Type A,Group 3,Part 1,$3056207.41,33.55,144
780,Esmeralda Jenman,,11/4/2020,Type A,Group 3,Part 1,$9125588.47,85.13,831
781,Alley Dick,,11/30/2020,Type B,Group 1,Part 2,$8130024.38,68.64,165
782,Fidole Ortzen,,5/6/2020,Type C,Group 3,Part 2,$556065.38,46.08,521
783,Kristoffer Oxteby,Veracruz Llave,10/6/2020,Type A,Group 3,Part 2,$9539056.77,82.28,90
784,Mariette Tuddenham,,4/7/2020,Type B,Group 1,Part 1,$8271594.04,96.25,169
785,Leonelle Kitson,,2/15/2020,Type C,Group 3,Part 1,$8320588.26,75.74,746
786,Deeann Deinhardt,,2/20/2020,Type B,Group 3,Part 1,$4149368.07,42.58,987
787,Hasty Ottosen,,11/1/2020,Type B,Group 3,Part 1,$9406809.90,75.38,132
788,Danielle Geering,Jász-Nagykun-Szolnok,4/15/2020,Type B,Group 3,Part 3,$133204.51,51.05,750
789,Kath Frushard,,5/22/2020,Type A,Group 1,Part 3,$4264679.73,77.09,918
790,Lorelle Hammerson,,3/30/2020,Type A,Group 2,Part 1,$8751630.71,5.7,368
791,Anastassia Leteurtre,,4/22/2020,Type B,Group 1,Part 2,$900201.70,7.66,417
792,Isidora Colisbe,,6/26/2020,Type C,Group 1,Part 1,$919223.19,16.59,759
793,Booth Vsanelli,,10/25/2020,Type C,Group 3,Part 2,$6633923.24,10.93,84
794,Parrnell Dye,,8/14/2020,Type C,Group 1,Part 2,$4163504.57,69.49,676
795,Elna Sykes,,2/27/2020,Type A,Group 2,Part 1,$1808865.57,32.73,544
796,Zackariah Tolputt,Jönköping,8/16/2020,Type B,Group 2,Part 2,$7042958.79,24.24,497
797,Vale Geke,,8/7/2020,Type B,Group 1,Part 2,$1740248.78,62.01,827
798,Maggie Awcock,,6/5/2020,Type A,Group 3,Part 2,$1440269.35,98.83,305
799,Dorine Gabbatt,Västra Götaland,2/9/2020,Type C,Group 2,Part 1,$1859512.22,81.57,536
800,Ellsworth Aizkovitch,,5/29/2020,Type B,Group 2,Part 2,$8287854.33,1.59,7
801,Corabel Dooly,,1/31/2020,Type B,Group 2,Part 3,$9126069.45,56.96,875
802,Mariquilla Beldon,,3/7/2020,Type A,Group 1,Part 1,$2426927.93,59.62,246
803,Letty Cassell,Haute-Normandie,9/16/2020,Type C,Group 2,Part 3,$2107690.16,0.95,834
804,Mendy McInteer,,2/29/2020,Type B,Group 1,Part 1,$3483747.72,93.8,358
805,Noelle Ruler,,6/10/2020,Type A,Group 1,Part 2,$2245467.69,98.77,569
806,Sherlock Jelleman,,10/7/2020,Type B,Group 3,Part 3,$3064599.18,15.89,101
807,Scarface Trye,,8/15/2020,Type B,Group 3,Part 2,$7028490.61,31.56,363
808,Norah Phinnis,,3/27/2020,Type B,Group 3,Part 3,$6214944.13,92.44,192
809,Tabbatha Ruddle,Aquitaine,11/1/2020,Type B,Group 1,Part 1,$8053933.42,80.26,93
810,Chiquita Stormonth,,5/10/2020,Type B,Group 2,Part 1,$1083313.31,97.17,853
811,Nike Arnowicz,,1/30/2020,Type A,Group 3,Part 3,$8714640.21,19.04,714
812,Urban Koppens,,2/23/2020,Type A,Group 2,Part 3,$9349459.01,2.38,457
813,Cacilie Worvill,,3/9/2020,Type B,Group 3,Part 1,$7762159.38,81.7,985
814,Georgetta Ivancevic,,6/12/2020,Type B,Group 2,Part 2,$2769094.94,46.14,381
815,Leann Setchfield,,11/2/2020,Type A,Group 1,Part 1,$597460.20,77.19,563
816,Gilli Dangerfield,,10/9/2020,Type B,Group 3,Part 2,$7181078.40,42.78,601
817,Shurlock Mitie,,2/16/2020,Type A,Group 2,Part 2,$2587076.47,11.54,876
818,Sigmund Elnough,Pays de la Loire,1/3/2020,Type A,Group 1,Part 3,$4365765.85,64.99,438
819,William Tisor,,12/1/2020,Type C,Group 3,Part 2,$9709393.80,56.44,523
820,Elfrieda Tree,,10/18/2020,Type C,Group 1,Part 3,$897315.20,96.89,835
821,Dimitry Dochon,,9/17/2020,Type C,Group 1,Part 1,$2100274.81,68.42,490
822,Nickolai Haborn,,2/15/2020,Type B,Group 2,Part 3,$5056349.89,87.52,354
823,Katuscha Bitten,Kelantan,3/31/2020,Type A,Group 2,Part 2,$8439168.49,82.7,869
824,Giuditta Tunesi,,9/29/2020,Type B,Group 2,Part 3,$445794.62,25.33,126
825,Diane-marie Dobby,Ilha de São Miguel,5/4/2020,Type C,Group 1,Part 3,$4308861.80,53.23,339
826,Rockie Endicott,,9/14/2020,Type A,Group 3,Part 2,$4982233.13,55.28,609
827,Ephrayim Sarfas,,5/24/2020,Type A,Group 2,Part 3,$5032322.35,36.36,241
828,Igor McGarvey,Missouri,10/1/2020,Type C,Group 1,Part 3,$6961270.79,78.49,315
829,Corabelle Russon,,10/6/2020,Type B,Group 2,Part 3,$8239984.14,0.04,484
830,Early Le Estut,,10/5/2020,Type A,Group 1,Part 3,$2326728.64,61.41,972
831,Johnathan Glayzer,,6/10/2020,Type C,Group 3,Part 1,$7865794.50,99.52,458
832,Wain Acott,,1/13/2020,Type B,Group 3,Part 3,$3260244.28,18.91,310
833,Luci Rignold,,11/24/2020,Type C,Group 1,Part 2,$9930252.70,15.97,313
834,Juliet Bottrill,,11/21/2020,Type B,Group 1,Part 3,$5374562.61,28.14,354
835,Sharity Booty,California,5/26/2020,Type C,Group 3,Part 2,$2279816.71,72.59,736
836,Kiri Redsall,,11/15/2020,Type A,Group 2,Part 1,$5986861.46,95.55,49
837,Bert Aiskovitch,,9/8/2020,Type C,Group 2,Part 3,$342128.07,4.63,341
838,Alberik Jeduch,,9/13/2020,Type A,Group 1,Part 2,$910108.70,73.21,212
839,Stephana Yakunkin,,9/12/2020,Type C,Group 1,Part 1,$5752372.47,93.05,60
840,Agnese Lovel,,3/4/2020,Type B,Group 3,Part 3,$7838960.53,17.73,180
841,Lockwood Scotcher,Poitou-Charentes,3/31/2020,Type A,Group 2,Part 2,$5787118.14,91.0,706
842,Verge Degli Abbati,,10/20/2020,Type A,Group 3,Part 1,$8544484.09,0.82,214
843,Gabrielle Geratt,,1/14/2020,Type C,Group 3,Part 2,$6138974.03,4.0,307
844,Marjie Doudney,Västra Götaland,10/3/2020,Type A,Group 1,Part 3,$5004594.98,0.91,218
845,Hashim Bruna,Viseu,4/10/2020,Type B,Group 3,Part 3,$5991926.54,66.15,668
846,Junia Crew,,7/29/2020,Type B,Group 2,Part 3,$2783768.42,82.43,493
847,Angel Gilsthorpe,,8/12/2020,Type A,Group 3,Part 1,$4897869.02,53.4,331
848,Clementia Cudd,Vestfold,8/28/2020,Type C,Group 2,Part 2,$8386237.80,59.46,163
849,Vivie Baude,,2/25/2020,Type C,Group 2,Part 3,$5538582.36,66.05,498
850,Burr Cardenoza,,1/17/2020,Type B,Group 2,Part 3,$537454.66,86.63,419
851,Luciano Leif,,5/17/2020,Type B,Group 2,Part 3,$8064936.00,44.5,214
852,Sandra Fessby,,11/22/2020,Type C,Group 2,Part 3,$2970357.85,14.49,921
853,Nellie Pile,,11/2/2020,Type C,Group 1,Part 3,$7654258.60,39.77,610
854,Alaric Corday,,5/21/2020,Type C,Group 2,Part 2,$2565202.16,11.7,567
855,Ronnie Chiles,,2/7/2020,Type A,Group 1,Part 3,$5163032.18,29.27,255
856,Woodie Wheal,,9/13/2020,Type C,Group 2,Part 1,$9393839.31,70.13,842
857,Dulciana Grayson,,4/12/2020,Type A,Group 3,Part 2,$8941943.27,84.12,241
858,Ashlin Bunclark,,8/15/2020,Type A,Group 1,Part 1,$8914337.45,93.0,439
859,Alphonso Buckby,,11/6/2020,Type A,Group 3,Part 2,$4198177.12,67.48,810
860,Allyce O'Collopy,,7/7/2020,Type A,Group 2,Part 1,$2039790.59,24.52,893
861,Tarra Bullivent,,11/3/2020,Type C,Group 2,Part 1,$3926433.55,20.5,215
862,Marylee Cleynaert,,7/14/2020,Type A,Group 3,Part 1,$8767633.64,67.51,895
863,Ezra Kalderon,,12/21/2020,Type C,Group 2,Part 3,$8111380.63,99.76,415
864,Maddy Sellwood,,11/17/2020,Type A,Group 1,Part 1,$8872972.94,56.35,155
865,Chauncey Redish,,10/12/2020,Type A,Group 1,Part 1,$919980.45,4.23,351
866,Bianca Vuitte,,1/10/2020,Type C,Group 2,Part 3,$6127906.10,7.62,382
867,Mirelle Riddell,,10/10/2020,Type C,Group 2,Part 1,$8002461.71,77.88,20
868,Susan Crossan,,2/8/2020,Type B,Group 1,Part 1,$774020.55,43.6,946
869,Freddie Calafate,,2/23/2020,Type A,Group 2,Part 2,$4122105.02,16.77,102
870,Malory Robertis,Aquitaine,10/28/2020,Type C,Group 3,Part 2,$2579978.36,67.63,593
871,Gene Paoletto,,7/17/2020,Type C,Group 2,Part 2,$3489477.29,50.85,114
872,Faustine Hamblington,Pays de la Loire,3/26/2020,Type A,Group 1,Part 1,$9041204.45,23.11,511
873,Valdemar Gheeorghie,,8/1/2020,Type C,Group 2,Part 1,$7001448.04,60.64,111
874,Morten Babcock,,3/2/2020,Type B,Group 1,Part 1,$6092501.42,12.61,391
875,Benny Whybray,,12/4/2020,Type B,Group 2,Part 1,$7652167.02,5.9,571
876,Hilliary Girardini,,12/14/2020,Type A,Group 1,Part 1,$7410041.02,30.61,613
877,Ursa Dallicoat,,6/22/2020,Type A,Group 1,Part 1,$6579239.61,32.33,101
878,Kalvin Trillow,,8/7/2020,Type A,Group 1,Part 2,$2840204.05,38.53,393
879,Juieta Stovell,,11/19/2020,Type A,Group 1,Part 1,$5009557.13,67.17,11
880,Cyndi Hailwood,,6/30/2020,Type C,Group 3,Part 2,$8402991.96,68.46,177
881,Gaston Rosenstein,,9/2/2020,Type A,Group 2,Part 1,$8742174.18,78.48,89
882,Kirstyn Larne,,11/15/2020,Type B,Group 2,Part 3,$1813585.54,46.69,182
883,Noel Fettis,,4/30/2020,Type B,Group 1,Part 2,$2194113.48,72.51,756
884,Rodney Moody,,9/24/2020,Type A,Group 1,Part 1,$9889203.18,93.0,542
885,Rafaellle Burgen,,3/25/2020,Type C,Group 1,Part 2,$3248153.38,51.6,998
886,Rhianna Enoksson,Tamaulipas,10/18/2020,Type B,Group 3,Part 3,$4091128.58,74.12,411
887,Harriot Robilart,,8/11/2020,Type A,Group 1,Part 3,$3895224.53,89.38,685
