TransactionID,Salesperson,State,Month,Type,Group,Part,Sales,Margin,Quantity
594,Jackson Wake,Texas,9/13/2020,Type C,Group 2,Part 2,$1898961.94,51.39,896
595,Eleanor Twidle,,3/7/2020,Type A,Group 1,Part 1,$281287.21,48.51,422
596,Rickert Rosentholer,,3/21/2020,Type B,Group 3,Part 3,$9519547.42,37.96,466
597,Judi Vaggers,Oslo,10/23/2020,Type B,Group 2,Part 2,$485847.05,69.18,875
598,Ezekiel Darwood,,8/7/2020,Type A,Group 2,Part 3,$5665387.60,24.61,636
599,Guthry Ibbs,Nova Scotia,9/20/2020,Type B,Group 3,Part 3,$6938378.08,55.17,157
600,Alvera Huckell,,2/7/2020,Type C,Group 1,Part 3,$26976.84,71.89,157
601,Devondra Scattergood,,2/28/2020,Type A,Group 1,Part 2,$3539847.68,7.23,133
602,Catherine Staneland,,8/22/2020,Type B,Group 3,Part 2,$376090.86,75.97,252
603,Lilith Learmount,,9/14/2020,Type C,Group 3,Part 1,$7054500.55,2.08,953
604,Ladonna Linnett,,8/26/2020,Type C,Group 1,Part 3,$8024347.52,79.59,683
605,Benson Patroni,,12/26/2020,Type C,Group 1,Part 1,$2416392.19,26.23,748
606,Paulie Essberger,,7/27/2020,Type B,Group 2,Part 1,$1964571.55,2.19,834
607,Kiersten Gockelen,Västra Götaland,9/10/2020,Type B,Group 3,Part 2,$7454482.10,18.51,459
608,Gilbertina De Bruijne,,1/28/2020,Type B,Group 3,Part 1,$7071970.59,14.13,899
609,Boone Wesgate,,8/7/2020,Type B,Group 3,Part 1,$6722310.73,47.22,746
610,Euell Sheavills,,5/29/2020,Type C,Group 1,Part 2,$2703887.80,96.73,672
611,Carma Ellick,,3/6/2020,Type A,Group 1,Part 2,$938744.00,74.4,411
612,Karyl Riggert,,10/5/2020,Type B,Group 2,Part 2,$5184432.84,25.93,481
613,Dougy Crockett,,12/2/2020,Type A,Group 1,Part 3,$5078770.92,68.23,924
614,Tabor Goodsall,,8/9/2020,Type C,Group 1,Part 3,$70578.21,15.46,933
615,Esra Towriss,,7/24/2020,Type A,Group 3,Part 1,$8782540.04,60.37,767
616,Read Sandry,Washington,12/15/2020,Type C,Group 3,Part 1,$7208716.12,91.59,387
617,Aguie Playdon,,2/3/2020,Type C,Group 2,Part 1,$5667734.87,65.81,605
618,Inger Pelzer,,11/4/2020,Type A,Group 2,Part 3,$9841944.61,15.93,864
619,Siusan Corrao,,1/12/2020,Type C,Group 1,Part 3,$2020328.86,29.97,11
620,Serena Gooda,,11/8/2020,Type C,Group 1,Part 2,$9210292.02,86.09,830
621,Iorgo Raecroft,,11/7/2020,Type C,Group 1,Part 3,$6623534.68,84.93,953
622,Frans Hubeaux,Västra Götaland,5/22/2020,Type A,Group 2,Part 2,$6494484.36,88.65,595
623,Reginauld Boothebie,,12/18/2020,Type A,Group 1,Part 1,$9090087.72,50.41,60
624,Emmeline Oswald,,3/6/2020,Type A,Group 2,Part 2,$5333654.15,12.28,962
625,Mureil Readings,,9/10/2020,Type C,Group 3,Part 1,$5745378.04,26.36,1000
626,Duky Maffy,,1/14/2020,Type B,Group 1,Part 2,$2485937.06,30.85,366
627,Darline Grelka,,9/1/2020,Type C,Group 1,Part 3,$1063155.75,48.25,130
628,Nike Pettie,,4/24/2020,Type A,Group 1,Part 1,$7360148.50,96.51,805
629,Michelle Kyngdon,,12/14/2020,Type A,Group 1,Part 3,$5901948.76,31.76,292
630,Levin Raggatt,Sarawak,8/29/2020,Type A,Group 2,Part 3,$9327859.23,10.16,76
631,Maryann Dafydd,,9/26/2020,Type B,Group 3,Part 2,$6845585.81,72.75,991
632,Vivie Ziem,British Columbia,3/17/2020,Type C,Group 2,Part 1,$2416725.83,64.53,634
633,Eleanor Tchaikovsky,,8/2/2020,Type C,Group 3,Part 2,$7171130.17,11.1,172
634,Fons Pawden,,10/6/2020,Type C,Group 3,Part 2,$2931345.69,72.08,699
635,Zilvia Byrcher,Dalarna,3/2/2020,Type A,Group 1,Part 1,$9384432.81,3.32,90
636,Farrell Coyte,,1/27/2020,Type B,Group 3,Part 2,$254835.33,40.34,30
637,Ethelin Romaint,,2/28/2020,Type B,Group 2,Part 3,$1479879.22,60.44,128
638,Yvor Shackle,,1/24/2020,Type A,Group 2,Part 2,$9219453.66,67.75,525
639,Mattheus Duddle,,3/23/2020,Type A,Group 2,Part 2,$6379271.78,84.49,294
640,Birch Bools,,1/10/2020,Type B,Group 1,Part 3,$8978734.88,0.88,977
641,Maible Guerrazzi,,7/11/2020,Type B,Group 2,Part 2,$5649867.11,4.3,925
642,Maryl Saleway,,3/20/2020,Type A,Group 3,Part 1,$8508421.29,22.02,59
643,Lainey Canby,,10/17/2020,Type C,Group 2,Part 3,$6417572.55,82.2,576
644,Leonore Bernth,,1/29/2020,Type B,Group 1,Part 2,$4161812.36,16.01,554
645,Robinia Selesnick,,6/13/2020,Type C,Group 2,Part 1,$694809.96,36.42,313
646,Pierre Sandry,,8/27/2020,Type A,Group 3,Part 1,$7040294.42,71.85,494
647,Raimund Salzburger,,9/28/2020,Type B,Group 2,Part 1,$854688.71,34.92,979
648,Giffer Danzelman,,5/28/2020,Type C,Group 3,Part 1,$7871282.75,49.21,500
649,Kynthia Beedom,,5/13/2020,Type A,Group 1,Part 3,$9979422.41,82.02,628
650,Orland Wattam,,9/10/2020,Type C,Group 2,Part 3,$2656173.12,58.83,210
651,Everard Giacometti,,7/15/2020,Type C,Group 3,Part 2,$8010387.48,97.34,335
652,Doreen Streatley,,12/13/2020,Type B,Group 3,Part 1,$1098185.78,47.81,819
653,Shelley Feedham,,9/6/2020,Type C,Group 3,Part 2,$2441804.99,58.8,287
654,Ches Storie,,11/20/2020,Type A,Group 2,Part 1,$1701708.41,19.91,69
655,Erv Simla,,8/3/2020,Type A,Group 3,Part 2,$3127800.61,48.38,740
656,Wolfy Haugh,,11/9/2020,Type A,Group 1,Part 2,$5696252.04,34.2,23
657,Gibby Burland,,1/14/2020,Type A,Group 1,Part 1,$7170913.06,44.43,350
658,Lenore Mayte,Kalmar,11/4/2020,Type B,Group 2,Part 2,$9128989.97,30.06,947
659,Aurea MacConnechie,Hordaland,6/24/2020,Type B,Group 2,Part 2,$4249476.12,7.5,871
660,Angelique Celand,,8/16/2020,Type B,Group 2,Part 1,$1204716.04,36.28,361
661,Deeann Harradine,,12/19/2020,Type A,Group 3,Part 1,$2504716.52,56.24,811
662,Sophia Estcot,,10/18/2020,Type C,Group 2,Part 2,$3684805.28,64.66,97
663,Arley Paolotto,,2/6/2020,Type C,Group 1,Part 3,$9644792.24,65.17,193
664,Fidelity Francis,,6/28/2020,Type C,Group 3,Part 1,$9006747.31,55.08,176
665,Aliza Barthelme,,5/28/2020,Type C,Group 2,Part 1,$8395420.10,72.02,227
666,Lefty Cabrales,,4/3/2020,Type C,Group 2,Part 1,$5491185.32,82.74,21
667,Tamqrah Halkyard,,3/26/2020,Type C,Group 3,Part 2,$5044099.06,65.07,138
668,Freeman Ebanks,,10/25/2020,Type A,Group 1,Part 3,$3158701.97,25.82,764
669,Domingo Filasov,,10/12/2020,Type A,Group 2,Part 2,$2020879.79,16.91,409
670,Ruby Newlands,,11/18/2020,Type B,Group 2,Part 3,$7044390.33,8.48,187
671,Sean Adolfson,,4/13/2020,Type A,Group 3,Part 1,$1263462.74,24.74,341
672,Immanuel Frane,,12/13/2020,Type C,Group 3,Part 2,$1084571.28,41.73,542
673,Remy Boylan,,5/24/2020,Type A,Group 1,Part 3,$684075.57,32.74,850
674,Derron Horrell,,7/18/2020,Type A,Group 3,Part 1,$2887020.67,49.19,832
675,Audry Farryn,,7/4/2020,Type A,Group 3,Part 1,$8920574.94,15.86,433
676,Bobbye Dyet,,1/31/2020,Type A,Group 2,Part 3,$4045721.24,49.73,343
677,Germaine Trippick,,12/27/2020,Type A,Group 3,Part 2,$942712.71,56.78,415
678,Arnuad Pegram,Setúbal,10/24/2020,Type C,Group 1,Part 3,$3648562.61,55.89,765
679,Viole Cosens,,9/8/2020,Type A,Group 3,Part 1,$8267013.82,1.96,65
680,Charlie Harmstone,,5/31/2020,Type C,Group 2,Part 2,$6814137.64,71.54,5
681,Poul Downing,,5/14/2020,Type B,Group 3,Part 1,$4159881.32,2.14,316
682,Buiron Peckett,,1/14/2020,Type B,Group 2,Part 1,$8903630.38,9.58,205
683,Georgie Dunabie,,12/21/2020,Type C,Group 1,Part 3,$4378304.08,50.46,434
684,Nikoletta Plimmer,,12/3/2020,Type C,Group 3,Part 3,$2640783.85,47.68,950
685,Edlin Balshen,,9/19/2020,Type B,Group 3,Part 2,$2649502.77,26.43,592
686,Townie Doxey,,11/5/2020,Type C,Group 3,Part 2,$639589.29,32.15,779
687,Krissie Turle,,11/1/2020,Type C,Group 1,Part 1,$3660950.08,78.43,540
688,Temp Heiton,Rhône-Alpes,7/28/2020,Type A,Group 2,Part 1,$8694963.56,34.67,112
689,Tobiah Klausewitz,,1/31/2020,Type B,Group 2,Part 3,$5928077.70,60.53,659
690,Kora Malyon,Connecticut,2/14/2020,Type B,Group 1,Part 1,$2869393.71,69.86,768
691,Peggi Wordsley,,7/7/2020,Type B,Group 3,Part 2,$8843828.93,38.96,561
692,Bert Lippiatt,Setúbal,7/3/2020,Type C,Group 3,Part 3,$8685961.97,8.14,121
693,Evan McDunlevy,,1/17/2020,Type A,Group 3,Part 2,$7847715.06,43.51,456
694,Rudolfo Kardos-Stowe,,8/2/2020,Type C,Group 3,Part 3,$8175144.50,11.54,26
695,Gilberte Stave,,1/20/2020,Type B,Group 2,Part 2,$5558970.49,83.7,768
696,Beatrisa Arckoll,,11/9/2020,Type B,Group 3,Part 3,$8000575.15,60.36,2
697,Currey Hartright,,6/16/2020,Type B,Group 2,Part 3,$5044209.57,89.34,175
698,Erv Van Der Vlies,,11/21/2020,Type B,Group 1,Part 2,$9644506.61,99.43,694
699,Elisa MacWhirter,,4/11/2020,Type C,Group 3,Part 2,$6791573.48,29.4,719
700,Carmelina Du Fray,Michigan,6/11/2020,Type C,Group 2,Part 3,$1317414.52,14.15,0
701,Janeen Darque,,12/1/2020,Type A,Group 1,Part 2,$27756.37,29.1,695
702,Allan Lehrer,,3/13/2020,Type B,Group 3,Part 2,$2432879.18,41.81,960
703,Fergus Golley,,3/17/2020,Type B,Group 3,Part 3,$4142587.72,1.83,883
704,Rey Stoile,,12/13/2020,Type B,Group 2,Part 3,$1646554.95,45.8,885
705,Archaimbaud Bathurst,,5/19/2020,Type C,Group 3,Part 1,$1648543.22,89.46,358
706,Darcie Cumbridge,,7/10/2020,Type A,Group 1,Part 3,$2174700.93,61.73,509
707,Saxe Fessby,,11/28/2020,Type C,Group 1,Part 1,$8367946.73,95.33,641
708,Jamie Fellow,,2/8/2020,Type C,Group 1,Part 2,$3039339.27,29.99,600
709,Kim Urian,,10/8/2020,Type A,Group 1,Part 3,$2190909.29,29.38,214
710,Alexandr Gaukroger,,12/19/2020,Type C,Group 2,Part 1,$1050950.90,82.46,158
711,Krishnah Layson,Aquitaine,11/5/2020,Type B,Group 3,Part 2,$44498.04,28.77,507
712,Coleen Denyukhin,,8/7/2020,Type C,Group 1,Part 1,$3511739.53,88.7,865
713,Jeddy Seviour,,1/7/2020,Type C,Group 2,Part 1,$278615.83,42.35,409
714,Zachery O'Monahan,,2/19/2020,Type A,Group 1,Part 3,$3797216.41,54.38,484
715,Florie Ralls,,11/21/2020,Type C,Group 3,Part 2,$3496880.99,98.63,901
716,Boycie Prendergrast,,2/20/2020,Type C,Group 1,Part 1,$4269431.92,47.28,587
717,Valentine Espada,,2/3/2020,Type B,Group 1,Part 3,$9602429.15,1.78,739
718,Caroline Yeude,Västernorrland,6/11/2020,Type B,Group 1,Part 3,$5879956.95,94.88,471
719,Victoir Petriello,,2/4/2020,Type C,Group 3,Part 3,$3758433.44,26.92,162
720,Gabbie Linney,,9/2/2020,Type A,Group 3,Part 2,$3904456.66,59.2,237
721,Derby Pavolini,,8/17/2020,Type A,Group 3,Part 3,$7140856.92,59.13,484
722,Mariam Beddin,,11/15/2020,Type A,Group 1,Part 2,$5364280.08,72.49,480
723,Roze Lukacs,,7/22/2020,Type B,Group 2,Part 3,$8511616.99,98.87,73
724,Nadean Cammocke,,12/14/2020,Type A,Group 2,Part 2,$7422999.38,60.23,410
725,Isabel Budge,,9/24/2020,Type C,Group 3,Part 2,$2250752.70,99.01,798
726,Gay Blaxter,,8/30/2020,Type B,Group 3,Part 2,$6255562.65,27.73,928
727,Allie Livoir,,10/8/2020,Type B,Group 3,Part 3,$448687.80,43.45,989
728,Kelcy Vasilmanov,,10/19/2020,Type B,Group 3,Part 1,$8574406.45,6.45,379
729,Ossie De Stoop,,11/10/2020,Type C,Group 1,Part 2,$1620263.77,72.98,518
730,Sherlocke Ackenson,,8/17/2020,Type B,Group 1,Part 3,$18085.06,28.85,628
731,Romola Lockie,,7/2/2020,Type B,Group 2,Part 3,$9904557.71,81.83,633
732,Davita Jellett,Ohio,7/1/2020,Type C,Group 2,Part 3,$9229902.11,59.46,843
733,Cordelie Mattosoff,,12/6/2020,Type A,Group 1,Part 1,$5290149.11,2.04,232
734,Trey Covell,,5/13/2020,Type B,Group 3,Part 2,$5894736.63,59.77,18
735,Maressa Howett,,11/26/2020,Type C,Group 1,Part 3,$1397416.03,18.75,129
736,Constancia Gilmour,,1/22/2020,Type B,Group 2,Part 3,$2178539.94,58.29,916
737,Jacinthe Minker,,2/18/2020,Type C,Group 1,Part 2,$8262350.81,17.22,914
738,Haroun Gookey,,6/12/2020,Type B,Group 2,Part 3,$3021840.56,91.27,554
739,Joelle Duggary,,5/7/2020,Type C,Group 3,Part 2,$5033857.29,71.48,213
740,Star Priestley,,3/5/2020,Type A,Group 1,Part 1,$6543303.31,19.44,919
741,Sher Dummer,,7/5/2020,Type A,Group 3,Part 1,$3995534.82,67.13,662
742,Dani Branca,,5/18/2020,Type C,Group 2,Part 3,$6850702.63,74.82,855
743,Leighton Aleksahkin,,12/28/2020,Type A,Group 2,Part 1,$9898202.87,80.88,833
744,Cob Redmell,,8/3/2020,Type B,Group 1,Part 3,$1628125.78,94.5,640
745,Lothario Challender,,9/24/2020,Type B,Group 2,Part 1,$464525.19,31.5,89
746,Sydney Simmig,,12/26/2020,Type C,Group 3,Part 1,$6199951.19,50.17,139
747,Rona Adnam,,6/10/2020,Type A,Group 1,Part 3,$4809976.81,75.04,351
748,Modesty Lambarth,Île-de-France,7/19/2020,Type B,Group 3,Part 3,$9900111.37,0.38,132
749,Arlyn Stredder,,3/9/2020,Type A,Group 3,Part 3,$2568817.68,59.19,466
750,Wilt Rhydderch,,8/3/2020,Type A,Group 2,Part 2,$9097505.82,92.9,120
751,Shaun Greenlees,,3/12/2020,Type B,Group 1,Part 2,$3849802.77,29.97,407
752,Norry Hackelton,,10/6/2020,Type A,Group 2,Part 2,$1876901.11,47.15,452
753,Franzen Laux,,1/14/2020,Type B,Group 2,Part 2,$4394241.82,66.4,61
754,Clevey Chattey,Västra Götaland,5/21/2020,Type A,Group 2,Part 1,$8900481.47,72.11,451
755,Olive Dresser,,2/21/2020,Type C,Group 2,Part 3,$4356908.53,70.2,859
756,Christi Crucitti,,2/24/2020,Type A,Group 1,Part 2,$6332999.46,78.28,217
757,Vitia Hiscoke,,12/15/2020,Type A,Group 3,Part 1,$1599556.50,56.6,48
758,Dolli Blakemore,,12/6/2020,Type B,Group 1,Part 2,$2607146.97,37.78,985
759,Milli McGinlay,,8/27/2020,Type A,Group 3,Part 1,$9756990.36,69.43,479
760,Daloris Dearing,Västerbotten,4/11/2020,Type A,Group 2,Part 3,$3954139.92,60.8,264
761,Dickie Praten,,10/28/2020,Type C,Group 2,Part 3,$4316488.36,60.05,596
762,Henrietta Bardnam,England,12/26/2020,Type B,Group 1,Part 1,$8634957.96,9.18,974
763,Dionne Fulkes,,6/24/2020,Type A,Group 3,Part 2,$7514221.32,51.32,929
764,Aida Lawday,,6/12/2020,Type C,Group 2,Part 1,$3967789.80,32.77,783
765,Shem Matyushonok,,7/27/2020,Type C,Group 2,Part 3,$1830878.87,42.99,608
766,Issie Iiannoni,,8/18/2020,Type A,Group 1,Part 3,$2407984.42,51.47,115
767,Pieter Hiddersley,,7/6/2020,Type C,Group 1,Part 2,$7610799.14,3.59,721
768,Allx Kernermann,,7/4/2020,Type A,Group 1,Part 3,$2068952.64,73.01,583
769,Waly De Vries,,7/19/2020,Type C,Group 1,Part 2,$7226255.46,36.35,979
770,Augusta Waller-Bridge,,9/17/2020,Type A,Group 3,Part 3,$1819085.09,58.21,124
771,Adorne Rabson,,2/15/2020,Type A,Group 1,Part 1,$8661584.97,76.76,169
772,Celina Krammer,Oaxaca,12/19/2020,Type B,Group 1,Part 1,$6989957.04,18.41,905
773,Koenraad Redwin,,7/18/2020,Type C,Group 3,Part 2,$8889955.99,7.8,346
774,Ashia Brooker,,8/23/2020,Type C,Group 3,Part 3,$1853338.22,91.73,32
775,Barnabas Dun,,12/20/2020,Type B,Group 2,Part 3,$4426474.01,46.56,173
776,Beltran Weeke,,8/29/2020,Type C,Group 2,Part 3,$2258987.10,30.97,590
777,Cristionna Brugden,,12/14/2020,Type C,Group 2,Part 1,$2175401.50,59.34,33
778,Ced Matyukon,,9/8/2020,Type B,Group 1,Part 1,$6232570.15,52.57,826
779,Archer Minney,,11/18/2020,Type B,Group 1,Part 1,$1686643.36,59.98,520
780,Khalil Ivy,,3/22/2020,Type A,Group 2,Part 1,$2847852.72,2.56,174
781,Wandis Ottosen,,8/25/2020,Type C,Group 2,Part 2,$14938.67,91.69,669
782,Noelyn McArdell,,6/28/2020,Type C,Group 1,Part 1,$9976447.61,23.51,632
783,Lombard Baxstare,,11/19/2020,Type A,Group 3,Part 3,$6791421.15,82.69,856
784,Emmeline Lockier,,8/16/2020,Type B,Group 2,Part 3,$207936.55,92.81,164
785,Maurine Harfoot,,12/22/2020,Type B,Group 1,Part 3,$274230.02,65.0,839
786,Erl Sircomb,,1/30/2020,Type B,Group 3,Part 3,$5753881.04,84.18,479
787,Deane Matusiak,,2/5/2020,Type C,Group 1,Part 2,$4212415.44,55.46,816
788,Christy Sinott,Vila Real,6/18/2020,Type A,Group 2,Part 1,$8668774.53,27.97,7
789,Alister Divina,,3/8/2020,Type C,Group 2,Part 2,$6764613.21,54.19,644
790,Issie January,,2/9/2020,Type B,Group 3,Part 1,$6388321.09,8.75,172
791,Arlie Gaskin,,8/25/2020,Type A,Group 3,Part 1,$1848519.49,27.81,474
792,Svend Beardsley,,3/29/2020,Type C,Group 2,Part 1,$5051637.98,22.08,412
793,Remus Mansfield,,6/30/2020,Type C,Group 3,Part 2,$1679446.50,46.7,261
794,Haley Zotto,,1/22/2020,Type A,Group 2,Part 2,$2306017.61,18.26,862
795,Lenora Musslewhite,,8/6/2020,Type B,Group 2,Part 1,$4156412.53,22.04,167
796,Haley Fleetham,,6/3/2020,Type A,Group 3,Part 3,$1298871.03,4.95,288
797,Gaynor Mulvy,,8/28/2020,Type A,Group 3,Part 1,$2736169.01,58.87,996
798,Carmella Twede,,10/11/2020,Type B,Group 1,Part 3,$9844797.41,80.11,218
799,Marlo Tidcomb,,5/6/2020,Type B,Group 2,Part 3,$9707622.23,91.4,347
800,Deina Kingshott,,4/13/2020,Type C,Group 3,Part 2,$7633589.33,32.28,506
801,Merla Queyeiro,,12/25/2020,Type C,Group 1,Part 1,$5900171.86,79.04,931
802,Franciskus Snoxell,,2/12/2020,Type A,Group 3,Part 3,$665691.20,97.06,963
803,Laverne Lathan,,1/11/2020,Type A,Group 3,Part 3,$1745234.00,31.07,718
804,Dirk Welburn,,2/2/2020,Type C,Group 2,Part 1,$3749846.60,6.77,487
805,Cobby Hindmore,,3/5/2020,Type C,Group 1,Part 1,$9386557.07,69.68,568
806,Hobey MacCambridge,,12/29/2020,Type A,Group 1,Part 1,$7884296.82,78.55,181
807,Alvan Vlach,,2/18/2020,Type C,Group 2,Part 3,$6923512.48,6.0,443
808,Lyndel Hellikes,,11/6/2020,Type B,Group 3,Part 3,$1682287.52,85.18,799
809,Keefer Dory,,1/26/2020,Type C,Group 1,Part 3,$5663554.65,91.29,639
810,Calv Jouhan,,10/2/2020,Type A,Group 2,Part 1,$9540479.48,88.43,329
811,Willy Tatersale,,11/28/2020,Type B,Group 3,Part 1,$1303142.51,47.64,801
812,Shellie Hadcock,,10/15/2020,Type B,Group 2,Part 1,$5251725.56,30.68,884
813,Harper Osmond,,2/3/2020,Type A,Group 1,Part 3,$9532371.06,14.06,888
814,Sile Akeherst,,11/7/2020,Type A,Group 1,Part 1,$3182744.63,70.9,375
815,Armin Riccetti,,2/4/2020,Type C,Group 1,Part 3,$8343002.17,63.33,232
816,Carin de Cullip,Braga,4/24/2020,Type A,Group 3,Part 2,$4876968.87,42.49,555
817,Merrie Book,,9/22/2020,Type A,Group 1,Part 1,$5722333.66,42.33,235
818,Amos Le Count,,5/22/2020,Type A,Group 2,Part 1,$2767578.06,89.09,701
819,Haven Beccero,,2/28/2020,Type C,Group 3,Part 3,$5992092.76,31.52,34
820,Alvin Eschelle,,7/11/2020,Type B,Group 2,Part 3,$2628366.12,65.84,807
821,Pierce Mussard,,10/3/2020,Type B,Group 2,Part 3,$1798809.39,23.17,97
822,Juana Bazely,,7/19/2020,Type B,Group 2,Part 3,$452832.78,8.61,624
823,Cassandra Riste,,6/1/2020,Type B,Group 3,Part 1,$3377558.19,26.85,313
824,Glenna Niesel,,5/18/2020,Type B,Group 3,Part 1,$7940015.80,15.59,808
825,Constantina Ciric,,1/29/2020,Type B,Group 3,Part 1,$9603338.13,19.74,377
826,Polly Sartain,,5/5/2020,Type A,Group 2,Part 3,$7867053.79,0.5,377
827,Damon Boyle,,6/21/2020,Type A,Group 3,Part 2,$4370274.07,47.93,652
828,Kareem Felstead,,7/26/2020,Type C,Group 1,Part 3,$2000402.78,18.73,52
829,Jania Harborow,,2/24/2020,Type A,Group 1,Part 1,$5892493.14,42.16,944
830,Nana Tortis,,1/9/2020,Type A,Group 3,Part 3,$9284470.36,7.05,530
831,Vivia Cardello,,12/10/2020,Type C,Group 2,Part 2,$4748795.86,64.07,696
832,Diann Densun,,4/27/2020,Type B,Group 2,Part 1,$8024392.81,67.84,637
833,Daven Swalwell,,5/31/2020,Type C,Group 1,Part 1,$6275455.66,88.63,815
834,Catriona Barcroft,,6/24/2020,Type B,Group 3,Part 3,$9144193.88,66.16,340
835,Bobbe Donovan,,5/26/2020,Type B,Group 1,Part 1,$5143928.50,34.59,206
836,Constantine Bitchener,,11/4/2020,Type B,Group 1,Part 3,$9246960.22,92.45,410
837,Aggie Accum,,6/3/2020,Type B,Group 2,Part 1,$2194907.53,75.74,162
838,Jonis Koch,,10/20/2020,Type A,Group 2,Part 3,$1160991.17,11.15,414
839,Evangeline Klimaszewski,,8/14/2020,Type A,Group 3,Part 1,$2857953.04,82.72,729
840,Georges Minnis,,1/13/2020,Type A,Group 1,Part 2,$3389217.74,0.85,98
841,Lloyd Brunicke,,3/25/2020,Type B,Group 2,Part 3,$5344932.04,63.78,324
842,Quincy Jumel,,11/17/2020,Type C,Group 1,Part 2,$7744475.70,32.9,946
843,Ainslie Gerrell,,9/23/2020,Type A,Group 3,Part 2,$9607455.35,1.89,458
844,Florri Ferriday,,3/21/2020,Type B,Group 2,Part 2,$6373763.00,3.04,598
845,Rriocard Naldrett,,9/29/2020,Type A,Group 2,Part 1,$5776933.91,8.28,421
846,Kaitlyn Scourgie,,11/11/2020,Type B,Group 3,Part 1,$9709079.75,69.27,684
847,Silvia Poag,,8/8/2020,Type C,Group 1,Part 2,$8513427.49,2.05,894
848,Spike Porker,,1/1/2020,Type A,Group 2,Part 1,$5499421.32,7.55,390
849,Banky Lorman,,3/1/2020,Type A,Group 2,Part 3,$3563843.15,79.27,992
850,Emmalee Bakesef,,1/11/2020,Type B,Group 1,Part 1,$6979909.88,47.14,197
851,Kimmy Leving,,4/25/2020,Type B,Group 2,Part 3,$9487801.32,98.96,689
852,Marilee Gebby,,9/1/2020,Type C,Group 2,Part 2,$1809030.39,41.45,246
853,Joleen Donohoe,,9/16/2020,Type C,Group 2,Part 3,$1395983.36,19.43,27
854,Edd Richford,,11/24/2020,Type A,Group 1,Part 1,$5933193.92,88.16,959
855,Noah Alison,,5/6/2020,Type C,Group 3,Part 1,$5838861.40,7.17,188
856,Dulci Yurocjkin,,12/10/2020,Type B,Group 1,Part 3,$5561443.57,78.54,411
857,Brian Biss,Norrbotten,9/10/2020,Type B,Group 3,Part 2,$4344628.02,29.32,2
858,Beret Forsyth,,3/21/2020,Type C,Group 3,Part 1,$1181895.66,67.92,670
859,Gaile Hadingham,Hordaland,6/9/2020,Type C,Group 2,Part 3,$4142136.94,33.11,666
860,Rosanne Hinder,,9/8/2020,Type A,Group 3,Part 1,$2999568.32,82.23,656
861,Shelley Wickens,,12/24/2020,Type A,Group 1,Part 1,$9275346.25,2.53,96
862,Wendi McIlvaney,Québec,10/28/2020,Type A,Group 3,Part 3,$2888909.67,46.28,531
863,Myrtia Fowlie,,5/3/2020,Type A,Group 1,Part 3,$1876798.34,13.68,396
864,Nona Barbey,,1/11/2020,Type C,Group 3,Part 3,$2648207.95,71.34,284
865,Fey Jakubiak,,9/4/2020,Type A,Group 1,Part 3,$2742485.59,43.88,969
866,Aubine Shurmer,,10/25/2020,Type A,Group 2,Part 1,$5777519.04,90.11,998
867,Julissa Reasce,,2/11/2020,Type A,Group 3,Part 1,$7247481.05,89.09,25
868,Moe Brigginshaw,,5/1/2020,Type B,Group 2,Part 2,$1030574.43,55.4,705
869,Rock Glaum,,1/31/2020,Type C,Group 2,Part 2,$6074352.41,22.26,932
870,Julianne Spaice,,11/20/2020,Type C,Group 1,Part 3,$8594193.70,94.32,670
871,Pat O'Hickey,Hamburg,9/22/2020,Type B,Group 2,Part 2,$2932765.06,4.99,298
872,Chrissie Joao,,10/31/2020,Type B,Group 2,Part 1,$2654698.82,77.35,613
873,Doralynn Witherden,,9/2/2020,Type B,Group 2,Part 1,$3175508.60,13.71,379
874,Patience McDonell,,11/6/2020,Type C,Group 2,Part 2,$1044111.61,70.57,146
875,Tandi Lashmar,,9/13/2020,Type A,Group 1,Part 1,$5902115.10,15.72,853
876,Beulah Duval,,5/1/2020,Type A,Group 2,Part 1,$1734697.29,26.98,274
877,Hube Fulcher,,2/16/2020,Type A,Group 1,Part 3,$4662906.71,89.78,836
878,Englebert Barhem,,8/3/2020,Type A,Group 1,Part 2,$3753671.08,77.79,973
879,Tomkin Linnemann,,4/14/2020,Type B,Group 2,Part 2,$5386261.88,57.65,957
880,Kendra Antonin,Provincie Limburg,12/7/2020,Type C,Group 2,Part 3,$3494221.12,93.43,871
881,Claudia Gascone,,8/30/2020,Type A,Group 1,Part 1,$7326196.82,41.55,819
882,Carmelia Duggen,Victoria,1/2/2020,Type B,Group 3,Part 2,$1560065.67,25.84,926
883,Karmen Froment,,9/24/2020,Type B,Group 1,Part 2,$4977384.89,10.39,398
884,Pauly Houndsom,Sabah,1/2/2020,Type B,Group 2,Part 1,$3424785.50,56.51,417
885,Cheryl Bohlin,,6/17/2020,Type C,Group 1,Part 1,$8506713.22,68.67,381
886,Son Dinsell,,12/4/2020,Type B,Group 2,Part 2,$1400341.26,91.21,932
887,Hadria Greenfield,,7/18/2020,Type C,Group 3,Part 3,$6735847.02,22.68,358
888,Xenos O'Kielt,,12/22/2020,Type C,Group 3,Part 1,$2366042.55,69.67,39
889,Terrel Cullivan,,12/12/2020,Type B,Group 2,Part 2,$4441944.85,62.66,24
890,Rockey Jarret,,11/19/2020,Type A,Group 2,Part 2,$6780452.14,94.71,280
891,Isahella Shinner,,2/17/2020,Type A,Group 3,Part 3,$4220022.16,2.08,407
